,lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
28,847933684800118480848,2024,Kostin/Dellandrea/Grundstrom,SJS,line,5on5,4,927.0,28.0,0.44,0.54,0.56,8.02,0.82,0.48,2.27,0.23,3.64,2.55,0.79,0.8,0.76,8.0,2.0,4.0,14.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,8.0,10.0,1.0,2.0,4.0,20.0,1.0,5.0,7.0,1.0,2.0,0.19,0.13,0.51,0.0,0.0,0.0,13.63,10.0,9.84,1.0,0.1,0.28,0.28,0.65,0.62,0.62,6.3,1.07,0.41,1.3,0.2,2.81,2.21,1.05,1.14,1.12,6.0,2.0,4.0,12.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,5.0,7.0,2.0,4.0,10.0,5.0,4.0,9.0,4.0,2.0,2.0,0.11,0.31,0.65,0.0,0.0,1.0,13.09,8.0,8.51,5.0,0.09,0.57,0.57,0.58,0.62,0.62
29,847062184779348478042,2024,Arvidsson/Draisaitl/Perry,EDM,line,5on5,11,759.0,132.0,0.68,0.66,0.62,12.05,0.97,0.77,2.83,0.38,6.17,4.89,0.96,1.0,0.99,10.0,6.0,3.0,19.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,10.0,16.0,1.0,2.0,3.0,3.0,0.0,3.0,11.0,5.0,0.0,0.34,0.63,0.0,0.0,0.0,0.0,20.19,16.0,16.81,1.0,0.16,0.0,0.0,1.13,1.17,1.16,7.1,0.46,0.46,1.78,0.2,4.23,2.87,0.46,0.44,0.44,8.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,8.0,10.0,2.0,4.0,9.0,7.0,2.0,0.0,8.0,2.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,9.4,10.0,9.52,0.0,0.09,0.0,0.0,0.56,0.53,0.53
30,84745688481056,2024,Stastney/Schenn,NSH,pairing,5on5,7,4402.0,20.0,0.48,0.48,0.46,36.73,3.45,2.53,8.95,1.15,19.27,13.65,3.37,3.48,3.4,38.0,11.0,24.0,73.0,1.0,2.0,0.0,9.0,0.0,20.0,17.0,37.0,48.0,4.0,14.0,23.0,37.0,5.0,28.0,32.0,13.0,4.0,0.92,1.56,0.97,0.0,1.0,0.0,73.44,49.0,49.41,15.0,0.53,0.36,0.36,3.62,3.68,3.65,41.24,3.75,2.5,10.35,1.35,22.62,17.43,3.66,3.72,3.64,37.0,21.0,22.0,80.0,4.0,4.0,0.0,6.0,0.0,21.0,23.0,33.0,54.0,5.0,16.0,31.0,36.0,10.0,16.0,47.0,8.0,3.0,1.79,0.96,1.0,4.0,0.0,0.0,78.87,58.0,57.14,11.0,0.52,1.15,1.15,3.12,3.08,3.04
31,847458684779558482665,2024,McCann/Beniers/Eberle,SEA,line,5on5,16,6545.0,77.0,0.5,0.47,0.48,50.19,4.39,3.36,13.1,1.73,26.81,19.62,4.25,4.28,4.15,49.0,20.0,30.0,99.0,7.0,5.0,1.0,13.0,0.0,22.0,22.0,42.0,62.0,6.0,12.0,65.0,26.0,5.0,31.0,51.0,16.0,2.0,1.63,2.21,0.54,4.0,2.0,1.0,96.6,69.0,67.69,13.0,0.7,0.78,0.78,4.32,4.21,4.13,53.05,4.34,3.32,14.5,1.87,28.87,21.09,4.19,4.47,4.31,39.0,35.0,37.0,111.0,3.0,6.0,0.0,13.0,0.0,26.0,26.0,36.0,71.0,8.0,16.0,67.0,40.0,2.0,33.0,57.0,12.0,5.0,1.61,1.38,1.35,0.0,2.0,1.0,114.51,74.0,76.37,13.0,0.69,1.08,1.08,3.96,4.04,3.94
32,847410284780208481596,2024,Perron/Pinto/Amadio,OTT,line,5on5,10,3400.0,49.0,0.56,0.58,0.59,36.51,2.83,2.18,10.6,1.32,19.42,13.64,2.68,2.76,2.61,36.0,14.0,15.0,65.0,1.0,3.0,0.0,7.0,0.0,20.0,19.0,35.0,49.0,4.0,11.0,33.0,18.0,4.0,19.0,41.0,5.0,4.0,0.98,0.55,1.3,1.0,0.0,0.0,62.56,50.0,48.16,10.0,0.46,0.75,0.75,2.54,2.47,2.42,25.88,2.19,1.49,6.23,0.83,13.23,11.04,2.11,2.3,2.21,25.0,10.0,12.0,47.0,2.0,2.0,1.0,2.0,0.0,12.0,17.0,23.0,33.0,4.0,11.0,33.0,26.0,6.0,13.0,29.0,2.0,4.0,0.71,0.32,1.16,1.0,1.0,0.0,48.83,35.0,36.1,8.0,0.31,0.47,0.47,2.04,2.12,2.09
33,84784528481606,2024,Jones/Spence,LAK,pairing,5on5,4,1645.0,16.0,0.43,0.54,0.58,10.36,0.67,0.63,2.32,0.35,6.27,4.76,0.66,0.69,0.67,12.0,3.0,6.0,21.0,0.0,1.0,0.0,6.0,0.0,3.0,5.0,12.0,15.0,2.0,4.0,10.0,12.0,1.0,7.0,12.0,3.0,0.0,0.26,0.41,0.0,0.0,0.0,0.0,21.46,15.0,15.35,4.0,0.13,0.16,0.16,0.64,0.65,0.64,8.29,0.91,0.63,1.76,0.26,4.45,3.0,0.88,0.88,0.85,10.0,1.0,7.0,18.0,1.0,1.0,0.0,3.0,0.0,5.0,1.0,9.0,10.0,2.0,4.0,15.0,13.0,2.0,9.0,6.0,4.0,1.0,0.19,0.5,0.22,0.0,1.0,0.0,17.43,11.0,10.69,5.0,0.13,0.22,0.22,0.82,0.8,0.8
34,847516684779398480995,2024,Nylander/Tavares/Holmberg,TOR,line,5on5,6,913.0,55.0,0.73,0.5,0.6,8.04,0.66,0.59,1.92,0.28,4.95,3.6,0.66,0.62,0.62,7.0,5.0,2.0,14.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,6.0,11.0,0.0,0.0,6.0,3.0,2.0,5.0,10.0,1.0,1.0,0.31,0.1,0.25,0.0,0.0,1.0,13.03,12.0,11.22,5.0,0.12,0.0,0.0,0.78,0.73,0.73,5.78,0.25,0.32,1.7,0.19,3.25,2.3,0.25,0.27,0.27,4.0,4.0,6.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,8.0,0.0,0.0,6.0,4.0,0.0,4.0,7.0,1.0,0.0,0.11,0.14,0.0,0.0,0.0,0.0,14.62,8.0,8.52,0.0,0.07,0.0,0.0,0.31,0.34,0.34
35,84745748480800,2024,Hughes/Myers,VAN,pairing,5on5,43,20009.0,146.0,0.56,0.55,0.56,179.36,15.13,11.66,44.42,5.77,96.63,71.41,14.33,15.35,14.53,152.0,93.0,90.0,335.0,18.0,19.0,4.0,39.0,0.0,78.0,91.0,134.0,227.0,17.0,41.0,138.0,146.0,28.0,72.0,188.0,39.0,18.0,4.96,5.39,4.78,4.0,8.0,6.0,337.44,245.0,247.12,34.0,2.4,3.73,3.61,13.92,14.13,13.77,141.71,11.84,9.19,36.4,4.75,75.22,54.6,11.09,11.98,11.21,118.0,74.0,84.0,276.0,8.0,14.0,1.0,28.0,0.0,62.0,80.0,110.0,184.0,23.0,51.0,159.0,92.0,17.0,107.0,146.0,35.0,11.0,4.09,4.37,3.37,4.0,3.0,1.0,275.03,192.0,192.11,60.0,1.92,3.03,3.03,10.72,10.8,10.58
36,84784698484321,2024,Chabot/Matinpalo,OTT,pairing,5on5,11,816.0,65.0,0.92,0.71,0.68,13.42,1.79,0.99,3.33,0.47,6.09,4.33,1.65,1.83,1.69,13.0,4.0,3.0,20.0,0.0,6.0,0.0,2.0,0.0,4.0,5.0,13.0,17.0,0.0,0.0,0.0,6.0,2.0,4.0,9.0,5.0,3.0,0.33,0.55,0.91,0.0,0.0,0.0,20.24,17.0,17.11,2.0,0.21,1.24,1.24,0.75,0.76,0.74,6.02,0.15,0.26,1.63,0.18,3.19,2.58,0.15,0.15,0.15,5.0,3.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,7.0,1.0,2.0,0.0,12.0,1.0,3.0,8.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,8.25,8.0,8.22,2.0,0.05,0.0,0.0,0.2,0.2,0.2
37,847750584801888482101,2024,Zetterlund/Wennberg/Gushchin,SJS,line,5on5,6,2672.0,21.0,0.4,0.46,0.45,22.33,1.64,1.24,6.46,0.72,11.65,8.29,1.62,1.63,1.61,21.0,9.0,14.0,44.0,3.0,1.0,1.0,1.0,0.0,9.0,16.0,18.0,27.0,1.0,2.0,32.0,28.0,5.0,10.0,22.0,8.0,0.0,0.68,0.96,0.0,1.0,2.0,0.0,43.16,30.0,29.4,6.0,0.26,0.15,0.15,1.75,1.74,1.72,27.95,2.42,1.84,6.63,0.85,14.36,10.89,2.33,2.48,2.38,24.0,13.0,14.0,51.0,1.0,2.0,0.0,5.0,1.0,12.0,16.0,23.0,36.0,2.0,4.0,18.0,20.0,3.0,14.0,28.0,6.0,3.0,0.97,0.71,0.75,0.0,1.0,0.0,52.37,37.0,37.72,6.0,0.38,0.54,0.54,2.26,2.31,2.26
38,847639384788748480064,2024,Cousins/Norris/Gaudette,OTT,line,5on5,3,667.0,25.0,0.36,0.6,0.53,6.45,0.4,0.37,1.8,0.21,3.48,2.74,0.39,0.41,0.4,6.0,3.0,6.0,15.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,6.0,9.0,0.0,0.0,4.0,3.0,2.0,4.0,8.0,1.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,15.26,9.0,8.95,2.0,0.08,0.0,0.0,0.47,0.49,0.48,5.53,0.71,0.4,1.39,0.29,3.13,2.09,0.71,0.7,0.7,2.0,6.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,0.13,0.58,0.0,0.0,0.0,0.0,10.09,8.0,7.99,0.0,0.09,0.11,0.11,0.68,0.67,0.67
39,847690584774168480009,2024,Tolvanen/Stephenson/Bjorkstrand,SEA,line,5on5,17,2669.0,204.0,0.37,0.51,0.5,19.34,1.46,1.33,5.18,0.66,10.74,7.63,1.45,1.43,1.43,16.0,11.0,19.0,46.0,3.0,1.0,0.0,1.0,0.0,13.0,9.0,13.0,24.0,4.0,8.0,25.0,27.0,4.0,12.0,22.0,4.0,1.0,0.58,0.55,0.33,1.0,1.0,1.0,44.95,27.0,26.29,7.0,0.28,0.04,0.04,1.69,1.67,1.66,19.55,2.47,1.2,4.97,0.71,10.35,7.3,2.41,2.58,2.52,16.0,11.0,17.0,44.0,1.0,3.0,1.0,6.0,0.0,8.0,9.0,15.0,26.0,3.0,6.0,28.0,21.0,5.0,7.0,19.0,3.0,5.0,0.4,0.4,1.68,0.0,0.0,1.0,44.89,27.0,27.89,4.0,0.26,1.21,1.21,1.52,1.56,1.56
40,847688984768978480281,2024,Faksa/Sundqvist/Toropchenko,STL,line,5on5,7,1324.0,85.0,0.49,0.43,0.46,8.02,0.58,0.51,1.99,0.26,4.19,3.46,0.55,0.58,0.54,5.0,6.0,4.0,15.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,5.0,11.0,1.0,2.0,11.0,21.0,0.0,13.0,9.0,1.0,1.0,0.23,0.09,0.26,0.0,0.0,0.0,14.35,11.0,10.86,6.0,0.1,0.02,0.02,0.67,0.66,0.63,9.46,0.61,0.54,2.57,0.3,5.09,3.88,0.6,0.59,0.58,11.0,2.0,7.0,20.0,2.0,0.0,0.0,4.0,0.0,2.0,5.0,9.0,11.0,3.0,6.0,12.0,15.0,2.0,4.0,11.0,2.0,0.0,0.34,0.27,0.0,1.0,1.0,0.0,19.65,13.0,12.51,1.0,0.11,0.0,0.0,0.72,0.69,0.69
41,84768568483425,2024,Bichsel/Dumba,DAL,pairing,5on5,5,3150.0,14.0,0.47,0.5,0.5,23.9,2.05,1.56,6.37,0.86,12.96,9.2,2.03,2.05,2.03,20.0,13.0,12.0,45.0,2.0,2.0,0.0,7.0,0.0,12.0,10.0,18.0,31.0,2.0,4.0,23.0,28.0,2.0,13.0,24.0,7.0,2.0,0.7,0.85,0.51,1.0,1.0,0.0,45.67,33.0,33.27,5.0,0.33,0.05,0.05,2.32,2.32,2.3,24.34,2.28,1.49,6.07,0.77,12.92,9.46,2.19,2.26,2.17,18.0,15.0,12.0,45.0,3.0,3.0,1.0,5.0,0.0,11.0,11.0,15.0,30.0,3.0,6.0,25.0,31.0,4.0,10.0,24.0,7.0,2.0,0.65,0.95,0.68,1.0,1.0,1.0,44.1,33.0,32.88,6.0,0.31,0.72,0.72,1.87,1.84,1.82
42,848084984817118482659,2024,Maccelli/Hayton/Doan,UTA,line,5on5,11,5755.0,33.0,0.73,0.65,0.63,67.09,5.86,3.99,18.49,2.52,35.75,25.39,5.33,5.79,5.27,57.0,35.0,37.0,129.0,3.0,13.0,2.0,10.0,0.0,33.0,33.0,54.0,89.0,9.0,20.0,43.0,15.0,5.0,24.0,71.0,13.0,8.0,1.93,1.68,2.24,1.0,1.0,1.0,128.92,92.0,92.07,13.0,0.83,2.62,2.62,4.06,4.0,3.9,37.86,2.2,2.12,9.14,1.29,21.2,17.06,2.18,2.25,2.23,33.0,20.0,18.0,71.0,4.0,3.0,0.0,4.0,0.0,18.0,24.0,29.0,49.0,4.0,8.0,44.0,43.0,14.0,24.0,45.0,7.0,1.0,1.23,0.73,0.24,3.0,1.0,0.0,70.92,53.0,53.25,14.0,0.43,0.22,0.22,2.41,2.46,2.45
43,84768548479325,2024,Lindholm/McAvoy,BOS,pairing,5on5,16,3826.0,88.0,0.53,0.52,0.5,35.34,3.77,2.27,8.74,1.2,18.79,13.24,3.65,3.67,3.56,31.0,17.0,21.0,69.0,2.0,5.0,1.0,7.0,0.0,9.0,25.0,29.0,46.0,15.0,35.0,37.0,30.0,7.0,26.0,36.0,6.0,6.0,1.07,0.82,1.88,0.0,0.0,2.0,67.08,48.0,46.52,16.0,0.48,1.47,1.47,2.78,2.74,2.71,35.25,3.29,2.22,8.64,1.11,18.99,13.75,3.16,3.26,3.14,35.0,13.0,16.0,64.0,1.0,3.0,0.0,6.0,0.0,13.0,25.0,34.0,47.0,8.0,19.0,32.0,36.0,3.0,21.0,34.0,11.0,3.0,0.93,1.32,1.04,1.0,0.0,0.0,66.65,48.0,48.5,10.0,0.46,0.93,0.93,2.82,2.81,2.79
44,847793584785428482713,2024,Rodrigues/Bennett/Samoskevich,FLA,line,5on5,11,1271.0,127.0,0.62,0.72,0.71,17.68,1.12,1.03,4.47,0.57,10.43,7.39,1.1,1.11,1.09,20.0,5.0,6.0,31.0,1.0,2.0,0.0,4.0,0.0,10.0,8.0,19.0,24.0,1.0,2.0,15.0,12.0,2.0,2.0,22.0,2.0,1.0,0.54,0.33,0.25,1.0,0.0,0.0,30.33,25.0,24.49,1.0,0.21,0.32,0.32,1.01,0.98,0.97,7.35,0.68,0.53,1.87,0.22,3.93,2.76,0.68,0.69,0.69,6.0,4.0,2.0,12.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,5.0,9.0,1.0,2.0,8.0,12.0,1.0,5.0,7.0,3.0,0.0,0.28,0.4,0.0,1.0,0.0,0.0,12.59,10.0,10.38,5.0,0.11,0.0,0.0,0.8,0.81,0.81
45,847693484808068483445,2024,McGinn/Gauthier/Lundestrom,ANA,line,5on5,3,643.0,33.0,0.53,0.55,0.5,2.9,0.33,0.19,0.6,0.1,1.6,1.19,0.33,0.34,0.34,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,2.0,0.0,0.11,0.22,0.0,0.0,0.0,0.0,6.05,4.0,4.04,0.0,0.04,0.0,0.0,0.37,0.38,0.38,3.18,0.29,0.19,0.66,0.09,1.66,1.12,0.29,0.29,0.29,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,5.0,2.0,2.0,0.0,0.03,0.25,0.0,0.0,1.0,0.0,5.26,4.0,4.15,4.0,0.04,0.0,0.0,0.32,0.33,0.33
46,84754628476885,2024,Gudas/Trouba,ANA,pairing,5on5,16,1143.0,100.0,0.38,0.44,0.5,9.31,0.49,0.46,2.0,0.3,4.86,4.88,0.48,0.5,0.49,10.0,3.0,4.0,17.0,0.0,1.0,0.0,3.0,0.0,1.0,8.0,10.0,13.0,1.0,2.0,1.0,6.0,1.0,3.0,12.0,1.0,0.0,0.34,0.15,0.0,0.0,0.0,0.0,17.39,13.0,13.22,2.0,0.09,0.15,0.15,0.44,0.44,0.44,9.62,0.79,0.58,2.26,0.34,4.96,4.07,0.79,0.81,0.81,10.0,3.0,9.0,22.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,10.0,13.0,1.0,2.0,1.0,7.0,1.0,4.0,10.0,3.0,0.0,0.34,0.45,0.0,0.0,0.0,0.0,22.3,13.0,13.31,1.0,0.12,0.0,0.0,0.91,0.93,0.93
47,847646984769818478133,2024,Armia/Evans/Anderson,MTL,line,5on5,26,2649.0,216.0,0.36,0.42,0.39,22.28,2.2,1.42,5.32,0.81,12.09,9.15,2.16,2.13,2.08,18.0,13.0,16.0,47.0,3.0,2.0,0.0,4.0,0.0,7.0,15.0,15.0,28.0,7.0,17.0,24.0,22.0,2.0,12.0,20.0,10.0,1.0,0.7,1.21,0.3,1.0,2.0,0.0,45.46,31.0,30.08,5.0,0.29,0.27,0.27,2.23,2.15,2.13,35.43,3.97,2.34,10.21,1.49,17.65,13.35,3.59,4.13,3.73,30.0,19.0,16.0,65.0,5.0,8.0,1.0,6.0,0.0,13.0,17.0,25.0,44.0,6.0,15.0,16.0,21.0,2.0,6.0,33.0,9.0,7.0,0.95,1.15,1.87,1.0,2.0,2.0,67.26,49.0,50.49,2.0,0.5,1.59,1.59,2.89,3.0,2.87
48,84768798476902,2024,Lindell/Ceci,DAL,pairing,5on5,1,1073.0,1.0,0.27,0.43,0.45,8.68,0.36,0.5,2.24,0.29,5.67,3.94,0.36,0.34,0.34,8.0,5.0,3.0,16.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,7.0,12.0,2.0,4.0,9.0,6.0,0.0,4.0,12.0,1.0,0.0,0.28,0.08,0.0,1.0,0.0,0.0,15.79,13.0,12.94,1.0,0.1,0.0,0.0,0.45,0.44,0.44,12.42,0.98,0.77,3.29,0.44,5.96,4.56,0.89,1.04,0.94,10.0,6.0,5.0,21.0,1.0,3.0,1.0,2.0,0.0,5.0,5.0,9.0,15.0,1.0,2.0,12.0,11.0,0.0,4.0,12.0,3.0,1.0,0.28,0.41,0.29,0.0,1.0,0.0,21.86,16.0,16.57,1.0,0.16,0.61,0.61,0.53,0.56,0.53
49,84763128479387,2024,Middleton/Manson,COL,pairing,5on5,13,1528.0,89.0,0.4,0.51,0.5,12.26,0.66,0.72,3.27,0.43,6.76,5.17,0.65,0.69,0.69,13.0,4.0,6.0,23.0,0.0,1.0,0.0,4.0,0.0,2.0,10.0,13.0,17.0,1.0,2.0,8.0,11.0,4.0,4.0,14.0,3.0,0.0,0.26,0.4,0.0,0.0,0.0,0.0,24.12,17.0,17.45,3.0,0.15,0.05,0.05,0.75,0.79,0.79,12.07,0.99,0.85,2.86,0.44,6.6,5.26,0.96,0.99,0.96,10.0,7.0,5.0,22.0,2.0,2.0,0.0,2.0,0.0,3.0,8.0,8.0,15.0,2.0,4.0,4.0,10.0,4.0,6.0,13.0,4.0,0.0,0.52,0.47,0.0,2.0,0.0,0.0,21.86,17.0,17.0,1.0,0.17,0.09,0.09,1.08,1.08,1.06
50,84801728482166,2024,Mukhamadullin/Rutta,SJS,pairing,5on5,9,6416.0,24.0,0.33,0.5,0.44,42.27,2.25,2.4,11.7,1.45,24.17,17.03,2.19,2.16,2.1,40.0,19.0,48.0,107.0,2.0,4.0,0.0,6.0,0.0,24.0,23.0,38.0,57.0,8.0,22.0,45.0,47.0,13.0,27.0,51.0,7.0,1.0,1.12,0.9,0.23,2.0,0.0,0.0,103.56,59.0,57.16,17.0,0.49,0.6,0.6,2.14,2.07,2.05,55.37,4.63,3.83,14.19,1.85,29.6,21.89,4.44,4.85,4.65,49.0,27.0,30.0,106.0,1.0,9.0,0.0,8.0,0.0,25.0,33.0,48.0,75.0,7.0,20.0,56.0,49.0,7.0,18.0,58.0,13.0,5.0,1.41,1.61,1.62,1.0,0.0,0.0,111.2,76.0,80.25,6.0,0.79,1.79,1.79,3.64,3.81,3.75
51,848001884815238483515,2024,Slafkovsky/Dach/Suzuki,MTL,line,5on5,8,3084.0,39.0,0.52,0.59,0.6,23.5,1.47,1.38,5.71,0.74,13.38,10.32,1.47,1.47,1.47,25.0,8.0,18.0,51.0,2.0,2.0,0.0,7.0,0.0,13.0,9.0,23.0,31.0,4.0,11.0,18.0,25.0,6.0,12.0,28.0,4.0,1.0,0.75,0.51,0.21,2.0,0.0,0.0,51.08,33.0,33.16,5.0,0.28,0.18,0.18,1.57,1.57,1.56,17.23,1.38,0.85,4.35,0.56,7.71,7.15,1.22,1.42,1.25,16.0,6.0,14.0,36.0,2.0,3.0,0.0,1.0,0.0,4.0,12.0,14.0,20.0,5.0,13.0,25.0,17.0,1.0,12.0,18.0,2.0,2.0,0.58,0.19,0.61,2.0,0.0,0.0,36.53,22.0,22.31,7.0,0.18,0.7,0.7,0.86,0.89,0.85
52,84751718479026,2024,Ekman/Larsson/Myers,TOR,pairing,5on5,15,1267.0,138.0,0.26,0.52,0.47,11.51,0.55,0.57,3.17,0.39,6.1,5.22,0.54,0.57,0.56,8.0,8.0,6.0,22.0,1.0,1.0,0.0,3.0,0.0,4.0,7.0,7.0,15.0,1.0,2.0,7.0,7.0,5.0,6.0,13.0,3.0,0.0,0.24,0.3,0.0,0.0,1.0,0.0,22.27,16.0,16.5,2.0,0.12,0.02,0.02,0.64,0.67,0.67,13.39,1.55,0.78,3.36,0.49,6.52,5.3,1.53,1.48,1.46,13.0,5.0,2.0,20.0,1.0,3.0,1.0,1.0,0.0,3.0,10.0,12.0,17.0,1.0,2.0,5.0,6.0,2.0,5.0,14.0,2.0,2.0,0.36,0.32,0.87,0.0,0.0,1.0,19.36,18.0,17.48,2.0,0.16,0.91,0.91,0.81,0.78,0.77
53,847805784788568480459,2024,Joshua/Suter/Garland,VAN,line,5on5,20,8313.0,85.0,0.4,0.44,0.41,45.28,3.41,2.98,10.7,1.5,27.06,19.36,3.4,3.47,3.46,43.0,22.0,37.0,102.0,5.0,0.0,0.0,12.0,0.0,24.0,24.0,38.0,60.0,13.0,29.0,76.0,70.0,12.0,45.0,53.0,9.0,3.0,1.44,1.05,0.91,3.0,1.0,1.0,101.74,65.0,65.52,23.0,0.61,0.0,0.0,4.02,4.09,4.07,67.16,5.16,4.23,17.64,2.35,36.74,27.88,4.97,5.16,4.97,55.0,39.0,38.0,132.0,7.0,3.0,1.0,11.0,0.0,30.0,43.0,48.0,87.0,11.0,25.0,83.0,66.0,16.0,38.0,77.0,10.0,7.0,1.97,1.37,1.82,4.0,2.0,1.0,132.82,94.0,95.04,16.0,0.88,0.77,0.99,5.05,5.03,4.86
54,847576584774298479337,2024,Tarasenko/Copp/Debrincat,DET,line,5on5,9,3730.0,60.0,0.52,0.46,0.48,29.27,2.41,1.66,7.51,1.02,15.15,12.24,2.31,2.48,2.38,29.0,11.0,14.0,54.0,2.0,3.0,0.0,5.0,0.0,9.0,21.0,27.0,38.0,1.0,2.0,32.0,15.0,3.0,16.0,33.0,5.0,2.0,0.98,0.61,0.82,2.0,0.0,0.0,56.78,40.0,41.73,10.0,0.34,0.96,0.96,1.8,1.87,1.83,31.83,2.23,2.01,7.89,1.08,17.68,13.11,2.02,2.14,1.94,31.0,13.0,20.0,64.0,0.0,3.0,0.0,5.0,0.0,13.0,23.0,31.0,44.0,1.0,2.0,34.0,23.0,7.0,24.0,37.0,5.0,2.0,1.21,0.55,0.48,0.0,0.0,0.0,61.39,44.0,42.33,9.0,0.41,0.65,0.65,2.0,1.93,1.88
55,84757188482762,2024,Edvinsson/Holl,DET,pairing,5on5,26,3290.0,177.0,0.45,0.42,0.44,20.62,1.89,1.4,4.33,0.64,11.39,8.36,1.88,1.91,1.9,18.0,10.0,9.0,37.0,2.0,0.0,0.0,1.0,0.0,8.0,17.0,16.0,26.0,3.0,6.0,15.0,15.0,5.0,20.0,19.0,7.0,2.0,0.59,0.8,0.5,0.0,1.0,1.0,37.01,28.0,28.26,14.0,0.29,0.0,0.0,2.18,2.2,2.19,26.55,2.36,1.9,6.39,0.89,13.92,10.54,2.2,2.38,2.22,26.0,10.0,16.0,52.0,5.0,2.0,0.0,2.0,0.0,12.0,15.0,21.0,31.0,1.0,2.0,24.0,19.0,8.0,12.0,26.0,8.0,2.0,0.69,1.14,0.54,3.0,2.0,0.0,53.21,36.0,36.53,5.0,0.4,0.34,0.34,2.42,2.41,2.28
